CustomerID,Recency,Frequency,Monetary,AvgPurchaseValue
16768,48,3,478.09000000000003,159.36333333333334
16769,260,1,380.39,380.39
16770,58,5,770.1,154.02
16771,33,5,2246.81,449.36199999999997
16773,57,1,171.59,171.59
16774,68,4,661.52,165.38
16775,10,11,1695.66,154.1509090909091
16776,60,1,388.28,388.28
16777,80,2,226.35,113.175
16778,74,2,245.94,122.97
16779,2,22,10629.720000000001,483.169090909091
16780,100,2,425.19,212.595
16781,372,1,311.25,311.25
16782,10,13,2279.9,175.37692307692308
16784,20,1,107.6,107.6
16788,123,2,597.48,298.74
16789,8,1,80.8,80.8
16790,4,6,1545.6200000000001,257.60333333333335
16791,29,7,1721.78,245.96857142857144
16792,282,2,110.38000000000001,55.190000000000005
16793,57,1,243.84,243.84
16794,1,10,1222.71,122.271
16795,365,1,414.88,414.88
16796,89,1,305.62,305.62
16800,11,1,1201.49,1201.49
16801,163,4,1619.73,404.9325
16803,65,1,332.3,332.3
16804,23,3,536.99,178.99666666666667
16805,174,2,460.59,230.295
16806,103,4,801.49,200.3725
16807,143,3,1121.59,373.8633333333333
16808,99,2,288.42,144.21
16809,23,5,914.69,182.93800000000002
16810,192,1,309.54,309.54
16811,5,2,547.07,273.535
16812,361,1,479.35,479.35
16813,8,10,1692.98,169.298
16814,14,21,6509.1,309.95714285714286
16816,103,4,417.06,104.265
16817,3,9,1604.75,178.30555555555554
16818,11,11,3349.57,304.50636363636363
16820,96,1,497.61,497.61
16823,227,1,358.38,358.38
16824,16,2,460.64,230.32
16825,39,2,775.1800000000001,387.59000000000003
16826,51,1,341.7,341.7
16828,93,2,128.5,64.25
16829,157,1,197.22,197.22
16830,39,1,325.91,325.91
16832,184,3,199.15,66.38333333333334
16833,1,4,1106.53,276.6325
16834,228,1,413.46,413.46
16835,128,2,180.85,90.425
16836,40,2,251.87,125.935
16837,31,11,3170.98,288.2709090909091
16838,197,2,588.85,294.425
16839,9,34,16594.35,488.06911764705876
16841,37,6,1869.82,311.63666666666666
16842,101,3,1264.19,421.3966666666667
16843,43,16,10196.57,637.285625
16846,50,1,214.32,214.32
16847,43,1,193.44,193.44
16848,53,1,281.42,281.42
16849,187,1,124.57,124.57
16850,334,1,332.41,332.41
16851,4,3,342.45,114.14999999999999
16852,10,2,144.91000000000003,72.45500000000001
16855,24,2,328.4,164.2
16856,15,1,35.400000000000006,35.400000000000006
16858,369,1,375.69000000000005,375.69000000000005
16859,145,2,747.81,373.905
16861,60,2,173.76,86.88
16863,31,2,502.8,251.4
16866,141,3,207.73999999999998,69.24666666666666
16869,23,4,825.42,206.355
16871,22,6,2812.34,468.72333333333336
16872,77,3,680.02,226.67333333333332
16873,5,6,7123.62,1187.27
16875,67,5,2095.53,419.10600000000005
16877,12,6,853.72,142.28666666666666
16878,84,1,13.3,13.3
16880,31,7,1519.08,217.01142857142855
16881,67,1,432.0,432.0
16882,67,3,705.12,235.04
16883,187,2,276.73,138.365
16884,38,2,429.84000000000003,214.92000000000002
16885,15,3,471.51,157.17
16887,35,1,194.88,194.88
16889,195,3,1578.67,526.2233333333334
16891,2,5,809.7,161.94
16892,1,5,525.54,105.10799999999999
16893,367,1,145.93,145.93
16895,65,1,219.14,219.14
16897,299,2,289.78,144.89
16898,26,3,508.81,169.60333333333332
16899,8,6,1281.56,213.59333333333333
16900,17,3,887.11,295.7033333333333
16902,116,1,1706.88,1706.88
16903,29,1,373.24,373.24
16904,4,16,3754.27,234.641875
16905,5,7,3102.43,443.2042857142857
16906,82,4,579.77,144.9425
16907,29,5,981.65,196.32999999999998
16909,72,1,379.14,379.14
16910,4,8,1510.06,188.7575
16912,29,11,2575.38,234.12545454545455
16913,290,1,113.44,113.44
16914,36,1,208.46,208.46
16915,9,6,621.6800000000001,103.61333333333334
16916,24,2,576.26,288.13
16917,277,1,391.52,391.52
16918,50,6,1068.82,178.13666666666666
16919,156,11,2596.45,236.04090909090908
16921,61,1,169.79,169.79
16923,12,19,7247.61,381.4531578947368
16924,21,3,846.75,282.25
16926,371,1,230.25,230.25
16927,116,3,543.05,181.01666666666665
16928,80,17,2847.6,167.50588235294117
16929,4,7,1295.39,185.0557142857143
16930,26,3,380.55,126.85000000000001
16931,5,21,4604.22,219.24857142857144
16932,53,1,161.94,161.94
16933,1,2,563.23,281.615
16934,55,2,950.9300000000001,475.46500000000003
16936,26,1,262.68,262.68
16938,9,4,2736.38,684.095
16940,52,3,3049.88,1016.6266666666667
16942,13,9,1920.59,213.39888888888888
16943,212,3,816.73,272.24333333333334
16945,22,19,4345.5,228.71052631578948
16947,236,1,406.48,406.48
16948,139,3,435.02,145.00666666666666
16949,4,6,1286.27,214.37833333333333
16950,57,3,1178.56,392.8533333333333
16951,135,3,1277.75,425.9166666666667
16952,109,2,167.61,83.805
16953,30,1,20.8,20.8
16954,1,9,2085.08,231.67555555555555
16955,185,4,518.67,129.6675
16956,18,1,308.74,308.74
16957,239,2,416.64,208.32
16959,87,1,117.35000000000001,117.35000000000001
16960,39,3,507.05,169.01666666666668
16961,116,1,234.17,234.17
16963,187,1,110.55000000000001,110.55000000000001
16965,227,1,201.19,201.19
16966,8,7,2154.97,307.8528571428571
16967,189,1,319.02,319.02
16968,4,2,439.43,219.715
16969,39,3,650.41,216.8033333333333
16971,38,1,357.21,357.21
16976,267,1,251.51999999999998,251.51999999999998
16978,78,1,344.33,344.33
16979,4,6,1852.0,308.6666666666667
16980,255,2,1078.96,539.48
16982,61,1,384.06,384.06
16983,13,7,1931.25,275.89285714285717
16984,88,2,4481.35,2240.675
16985,17,10,5464.12,546.412
16986,30,2,1873.2,936.6
16987,3,7,1625.05,232.15
16988,5,1,126.12,126.12
16989,7,6,1133.25,188.875
16990,219,1,179.0,179.0
16992,11,5,1614.31,322.86199999999997
16996,30,6,1456.96,242.82666666666668
16997,288,3,702.0,234.0
16998,150,4,295.0,73.75
16999,23,2,484.82,242.41
17001,1,11,3989.57,362.6881818181818
17002,86,3,1493.73,497.91
17004,46,2,1412.94,706.47
17006,5,4,781.78,195.445
17007,51,6,889.9300000000001,148.3216666666667
17010,18,1,195.36,195.36
17011,30,1,270.9,270.9
17014,8,3,586.33,195.44333333333336
17015,29,3,1842.56,614.1866666666666
17017,3,20,8694.26,434.713
17018,41,2,920.1,460.05
17019,11,4,1272.61,318.1525
17022,31,1,71.0,71.0
17024,45,3,95.85,31.95
17025,61,3,357.77,119.25666666666666
17026,185,2,154.82999999999998,77.41499999999999
17027,79,6,890.29,148.38166666666666
17029,111,2,716.0,358.0
17030,64,1,146.87,146.87
17031,12,2,380.35,190.175
17033,86,3,1030.14,343.38000000000005
17034,16,3,745.52,248.50666666666666
17035,246,2,433.53000000000003,216.76500000000001
17037,88,1,1267.32,1267.32
17038,30,1,112.4,112.4
17040,138,1,449.73,449.73
17041,27,3,1081.57,360.5233333333333
17042,3,5,1044.3799999999999,208.87599999999998
17043,32,4,1735.18,433.795
17044,25,1,948.48,948.48
17045,113,3,339.44,113.14666666666666
17046,157,1,642.02,642.02
17047,85,3,1100.9,366.9666666666667
17048,118,3,925.35,308.45
17049,3,9,5659.9800000000005,628.8866666666668
17050,96,6,3228.84,538.14
17051,194,1,247.14000000000001,247.14000000000001
17052,28,1,413.75,413.75
17053,131,1,498.48,498.48
17054,28,5,1356.33,271.26599999999996
17058,82,3,1179.89,393.2966666666667
17059,30,5,3095.04,619.008
17060,266,1,234.24,234.24
17061,74,11,5232.2300000000005,475.65727272727275
17062,314,4,538.37,134.5925
17063,21,7,1461.14,208.73428571428573
17064,59,3,859.35,286.45
17068,12,21,4552.14,216.76857142857145
17069,28,9,2709.7000000000003,301.0777777777778
17070,114,1,312.14,312.14
17071,28,9,2429.03,269.89222222222224
17073,18,4,1446.09,361.5225
17075,18,4,834.12,208.53
17076,36,3,841.0799999999999,280.35999999999996
17078,36,2,378.2,189.1
17079,78,1,118.80000000000001,118.80000000000001
17080,22,2,287.62,143.81
17081,25,2,290.16,145.08
17082,33,2,2003.85,1001.925
17083,109,3,1405.78,468.5933333333333
17084,35,2,2949.75,1474.875
17085,123,5,1566.65,313.33000000000004
17086,7,6,2050.08,341.68
17088,28,4,1991.01,497.7525
17090,4,7,2043.95,291.99285714285713
17091,3,9,3827.76,425.3066666666667
17092,50,4,1777.78,444.445
17094,322,1,302.0,302.0
17095,23,3,1324.16,441.3866666666667
17096,15,4,1022.13,255.5325
17097,2,8,954.42,119.3025
17100,18,2,971.74,485.87
17101,10,4,1621.73,405.4325
17102,262,1,25.5,25.5
17105,159,2,665.78,332.89
17107,33,6,10815.43,1802.5716666666667
17109,29,6,885.04,147.50666666666666
17110,165,1,163.29999999999998,163.29999999999998
17111,47,1,248.61,248.61
17114,6,8,808.62,101.0775
17115,8,3,837.5,279.1666666666667
17117,288,1,116.19999999999999,116.19999999999999
17118,318,1,157.02,157.02
17119,3,2,606.91,303.455
17120,233,1,307.46,307.46
17122,119,1,138.32,138.32
17123,162,1,345.29999999999995,345.29999999999995
17124,185,1,298.89,298.89
17125,50,1,259.35,259.35
17126,152,5,1004.75,200.95
17128,335,1,157.09,157.09
17131,5,5,2463.17,492.634
17133,16,7,4892.240000000001,698.8914285714287
17134,107,2,425.0,212.5
17135,16,7,1139.73,162.81857142857143
17138,276,1,380.5,380.5
17139,16,12,10668.47,889.0391666666666
17140,247,1,465.32,465.32
17142,239,1,579.0,579.0
17144,1,2,984.57,492.285
17146,106,3,749.78,249.92666666666665
17147,23,4,1714.59,428.6475
17148,52,1,124.88,124.88
17152,195,3,1689.5,563.1666666666666
17153,24,1,213.78,213.78
17154,75,1,329.34,329.34
17155,18,2,251.70000000000002,125.85000000000001
17157,8,2,319.0,159.5
17158,32,3,1266.97,422.3233333333333
17159,22,3,1538.88,512.96
17160,31,6,3518.03,586.3383333333334
17162,29,10,1715.46,171.546
17163,22,2,293.1,146.55
17164,33,7,2467.35,352.4785714285714
17165,284,1,158.68,158.68
17166,39,2,206.34,103.17
17169,58,2,835.78,417.89
17171,289,1,224.91,224.91
17172,79,1,317.76,317.76
17173,5,8,3766.6,470.825
17174,218,1,59.9,59.9
17175,44,4,1443.69,360.9225
17176,202,1,306.13,306.13
17179,178,3,711.79,237.26333333333332
17180,56,4,796.03,199.0075
17181,57,2,239.92000000000002,119.96000000000001
17183,8,6,3347.31,557.885
17186,47,2,144.0,72.0
17187,227,1,203.95,203.95
17188,11,7,2474.23,353.4614285714286
17189,106,2,384.40000000000003,192.20000000000002
17190,59,2,444.74,222.37
17191,28,7,2095.13,299.30428571428575
17193,36,7,1699.3000000000002,242.7571428571429
17194,274,2,262.62,131.31
17197,30,1,1013.01,1013.01
17198,24,3,692.22,230.74
17201,54,1,342.63,342.63
17203,36,6,3563.85,593.975
17204,175,4,1564.56,391.14
17205,54,1,384.08,384.08
17206,53,1,204.24,204.24
17211,27,8,2317.2200000000003,289.65250000000003
17212,253,1,226.85,226.85
17213,40,7,2781.23,397.31857142857143
17214,60,6,1069.1200000000001,178.1866666666667
17217,234,1,113.5,113.5
17218,4,10,1960.72,196.072
17219,32,1,114.23,114.23
17220,24,14,3198.25,228.44642857142858
17221,7,2,335.13,167.565
17222,65,1,354.15,354.15
17223,310,2,426.79,213.395
17226,309,1,393.49,393.49
17227,19,6,939.32,156.55333333333334
17228,16,8,1906.09,238.26125
17229,96,2,318.76,159.38
17230,264,8,3638.41,454.80125
17231,12,10,3174.32,317.432
17232,3,2,421.52,210.76
17233,35,1,190.88,190.88
17234,183,1,149.89000000000001,149.89000000000001
17235,25,2,550.06,275.03
17236,13,6,916.13,152.68833333333333
17237,11,2,314.69,157.345
17238,3,17,3744.65,220.2735294117647
17239,313,1,382.5,382.5
17242,108,2,1135.04,567.52
17243,1,26,8676.85,333.725
17244,53,1,954.9,954.9
17245,205,1,171.45,171.45
17247,15,1,282.19,282.19
17248,120,1,318.65,318.65
17250,4,2,384.52,192.26
17251,363,1,283.28000000000003,283.28000000000003
17252,117,2,353.86,176.93
17253,18,1,178.26,178.26
17254,5,2,272.44,136.22
17255,41,2,298.41,149.205
17256,107,2,240.0,120.0
17259,148,2,603.37,301.685
17262,52,5,1253.3600000000001,250.67200000000003
17263,208,1,63.440000000000005,63.440000000000005
17265,139,2,562.9,281.45
17266,2,3,310.64,103.54666666666667
17267,127,2,317.62,158.81
17268,108,4,763.64,190.91
17272,42,4,2148.63,537.1575
17274,35,1,111.97999999999999,111.97999999999999
17277,228,2,1065.3500000000001,532.6750000000001
17278,241,1,246.04,246.04
17279,58,1,187.82999999999998,187.82999999999998
17282,130,3,1703.41,567.8033333333334
17284,60,6,1652.58,275.43
17286,22,1,153.92,153.92
17287,26,7,1064.11,152.01571428571427
17288,9,7,1419.73,202.81857142857143
17289,32,3,944.41,314.80333333333334
17290,4,2,525.24,262.62
17291,308,1,550.8000000000001,550.8000000000001
17293,8,9,1875.1100000000001,208.34555555555556
17295,29,3,556.95,185.65
17297,17,1,131.78,131.78
17298,101,2,498.42,249.21
17299,12,4,669.11,167.2775
17301,21,1,197.63,197.63
17302,15,5,1135.63,227.12600000000003
17303,361,1,250.04,250.04
17306,11,19,8631.31,454.2794736842105
17309,95,1,82.75,82.75
17311,78,2,1384.85,692.425
17312,139,3,644.3,214.76666666666665
17313,31,1,2328.84,2328.84
17314,25,8,2527.92,315.99
17315,2,38,6292.26,165.58578947368423
17317,46,3,2600.34,866.7800000000001
17320,100,3,1200.6200000000001,400.2066666666667
17321,8,2,700.86,350.43
17323,15,7,921.07,131.58142857142857
17324,18,4,990.23,247.5575
17325,280,1,96.8,96.8
17329,14,2,523.11,261.555
17330,23,2,363.9,181.95
17331,124,1,175.2,175.2
17333,86,1,494.25,494.25
17334,302,2,307.02,153.51
17337,151,4,2027.8700000000001,506.96750000000003
17338,17,8,6643.93,830.49125
17339,94,2,243.36,121.68
17340,30,11,12353.29,1123.0263636363636
17341,157,3,781.36,260.4533333333333
17343,355,1,193.64,193.64
17344,46,1,160.57,160.57
17345,15,4,537.74,134.435
17346,4,15,2676.56,178.43733333333333
17347,86,1,228.96,228.96
17348,15,5,1159.52,231.904
17349,179,1,110.75,110.75
17350,8,4,1286.07,321.5175
17351,36,3,587.15,195.71666666666667
17353,129,2,1740.0,870.0
17354,51,1,1393.06,1393.06
17356,312,1,178.22,178.22
17357,24,2,388.14,194.07
17358,303,2,365.85,182.925
17359,11,1,127.86,127.86
17360,17,3,585.79,195.26333333333332
17361,49,3,488.2,162.73333333333332
17362,239,2,312.23,156.115
17364,1,11,4481.18,407.38000000000005
17365,13,8,4801.56,600.195
17367,238,1,168.4,168.4
17368,23,8,1912.67,239.08375
17370,73,4,446.18,111.545
17371,17,3,423.89,141.29666666666665
17372,41,8,1342.68,167.835
17373,40,4,646.92,161.73
17374,219,2,495.77,247.885
17375,199,3,400.1,133.36666666666667
17376,71,2,203.2,101.6
17377,24,20,4100.92,205.046
17379,11,1,404.66,404.66
17381,9,29,20275.61,699.1589655172414
17382,65,1,65.4,65.4
17383,4,1,199.29,199.29
17384,19,2,336.4,168.2
17385,15,1,261.11,261.11
17386,8,6,2686.42,447.7366666666667
17387,20,2,784.11,392.055
17388,78,4,1259.56,314.89
17389,1,34,31833.68,936.2847058823529
17391,164,2,508.8,254.4
17392,307,2,457.91,228.955
17394,219,1,203.86999999999998,203.86999999999998
17396,39,8,7330.8,916.35
17397,22,2,696.41,348.205
17398,115,3,653.38,217.79333333333332
17400,126,5,2129.96,425.992
17402,5,13,2633.85,202.60384615384615
17403,36,1,281.62,281.62
17404,4,15,31906.82,2127.1213333333335
17405,1,3,1031.41,343.80333333333334
17406,333,3,2200.42,733.4733333333334
17408,163,1,32.65,32.65
17409,185,2,771.85,385.925
17410,16,5,1214.72,242.94400000000002
17411,12,3,778.94,259.6466666666667
17412,3,7,1258.06,179.72285714285712
17414,44,2,778.0,389.0
17415,80,1,507.84,507.84
17416,30,7,6893.42,984.7742857142857
17418,42,2,463.46000000000004,231.73000000000002
17419,11,12,4226.57,352.21416666666664
17420,50,3,598.83,199.61
17422,16,6,1979.37,329.895
17423,46,2,698.41,349.205
17425,19,2,759.17,379.585
17426,8,6,5037.26,839.5433333333334
17427,72,1,100.8,100.8
17428,1,28,17256.85,616.3160714285714
17429,128,3,524.9200000000001,174.97333333333336
17430,33,2,265.76,132.88
17431,313,1,403.3,403.3
17432,18,2,365.76,182.88
17433,88,1,303.15999999999997,303.15999999999997
17434,2,7,2373.82,339.1171428571429
17436,2,2,216.29999999999998,108.14999999999999
17438,254,1,388.45000000000005,388.45000000000005
17440,157,3,186.42000000000002,62.14000000000001
17442,37,6,2248.56,374.76
17443,220,1,534.24,534.24
17444,148,3,2940.04,980.0133333333333
17446,177,2,120.9,60.45
17447,40,2,541.53,270.765
17449,2,7,2520.86,360.1228571428572
17450,8,46,194550.79,4229.365
17451,1,7,1721.4,245.91428571428574
17453,18,2,486.71999999999997,243.35999999999999
17454,192,4,517.53,129.3825
17455,204,1,131.7,131.7
17456,365,1,249.86,249.86
17457,127,5,1737.7,347.54
17458,15,1,316.5,316.5
17459,43,2,657.3,328.65
17460,94,6,622.4300000000001,103.73833333333334
17461,23,3,757.46,252.48666666666668
17462,60,2,675.69,337.845
17463,16,5,1896.41,379.28200000000004
17464,158,1,289.96000000000004,289.96000000000004
17466,10,2,763.28,381.64
17468,10,2,137.0,68.5
17469,16,5,1870.97,374.194
17470,45,5,1125.07,225.01399999999998
17472,191,3,710.29,236.76333333333332
17475,79,1,194.37,194.37
17480,78,1,511.82,511.82
17481,4,4,1255.59,313.8975
17483,65,3,414.04,138.01333333333335
17486,261,1,396.87,396.87
17489,59,2,376.64,188.32
17490,1,7,2092.32,298.90285714285716
17491,1,10,3558.87,355.887
17492,248,1,374.57,374.57
17495,8,2,497.56,248.78
17496,359,1,271.05,271.05
17498,76,1,272.22,272.22
17499,290,1,622.88,622.88
17500,17,3,1138.0,379.3333333333333
17501,221,2,288.6,144.3
17502,9,4,689.1,172.275
17503,3,2,558.96,279.48
17504,206,9,2997.0299999999997,333.00333333333333
17505,162,2,1145.84,572.92
17506,76,1,302.2,302.2
17507,262,2,605.58,302.79
17508,281,1,387.31,387.31
17509,58,8,6115.14,764.3925
17510,25,1,308.48,308.48
17511,3,31,91062.38,2937.496129032258
17512,29,10,2924.9900000000002,292.499
17513,72,1,513.2,513.2
17514,128,1,208.65,208.65
17515,31,4,639.02,159.755
17516,15,5,768.08,153.616
17517,309,1,153.94,153.94
17519,17,6,1844.02,307.33666666666664
17520,54,1,546.81,546.81
17521,30,3,723.2099999999999,241.06999999999996
17522,2,5,1070.71,214.142
17523,11,4,652.74,163.185
17524,361,1,145.0,145.0
17525,360,1,422.70000000000005,422.70000000000005
17526,5,4,1195.8999999999999,298.97499999999997
17527,54,4,939.37,234.8425
17528,1,8,3628.5,453.5625
17530,1,10,2385.0,238.5
17531,190,1,296.7,296.7
17534,54,1,223.36,223.36
17535,280,1,164.4,164.4
17536,177,1,76.5,76.5
17537,30,2,897.62,448.81
17538,26,1,98.42,98.42
17540,25,2,578.9,289.45
17542,270,1,170.75,170.75
17545,43,3,645.96,215.32000000000002
17548,234,1,103.3,103.3
17549,24,2,148.86,74.43
17550,197,3,267.16,89.05333333333334
17551,359,1,306.84,306.84
17552,60,4,930.41,232.6025
17553,130,1,1487.6,1487.6
17554,1,5,1952.45,390.49
17555,20,2,483.26,241.63
17556,206,1,157.9,157.9
17557,14,3,541.46,180.48666666666668
17560,95,4,854.95,213.7375
17561,19,1,167.62,167.62
17562,14,7,1122.38,160.34
17564,24,3,454.01,151.33666666666667
17566,8,2,901.21,450.605
17567,7,8,4331.48,541.435
17569,332,1,344.14,344.14
17571,50,4,1498.51,374.6275
17572,71,4,226.75000000000003,56.68750000000001
17573,29,3,380.6,126.86666666666667
17574,243,1,185.65,185.65
17576,8,19,3622.68,190.66736842105263
17578,218,1,143.45999999999998,143.45999999999998
17579,5,3,448.90000000000003,149.63333333333335
17580,253,3,215.72,71.90666666666667
17581,1,25,11045.04,441.8016
17582,236,1,175.27,175.27
17584,7,2,1242.3,621.15
17585,109,4,1133.07,283.2675
17588,100,3,1240.2,413.40000000000003
17589,60,4,2404.17,601.0425
17590,2,3,1479.22,493.0733333333333
17591,73,7,2225.9700000000003,317.9957142857143
17593,4,5,3927.34,785.4680000000001
17594,85,2,993.18,496.59
17595,12,2,388.79,194.395
17596,23,7,2827.93,403.98999999999995
17597,214,1,2044.3700000000001,2044.3700000000001
17600,18,1,161.67000000000002,161.67000000000002
17601,239,1,116.00999999999999,116.00999999999999
17602,2,6,5102.97,850.495
17603,78,1,394.72,394.72
17604,217,2,309.36,154.68
17608,33,2,193.42,96.71
17609,41,5,1112.22,222.44400000000002
17611,7,15,3984.22,265.61466666666666
17612,53,6,2048.45,341.4083333333333
17613,23,14,4559.150000000001,325.65357142857147
17614,57,1,390.07,390.07
17615,130,3,329.6,109.86666666666667
17616,174,3,571.1999999999999,190.39999999999998
17618,6,3,971.58,323.86
17619,312,1,218.52,218.52
17620,60,1,81.44,81.44
17621,21,3,1379.9,459.9666666666667
17623,33,1,527.0500000000001,527.0500000000001
17624,15,2,843.48,421.74
17625,18,4,2047.0,511.75
17628,81,1,75.75,75.75
17629,6,8,1814.12,226.765
17630,170,2,503.59999999999997,251.79999999999998
17631,2,3,528.33,176.11
17633,31,4,1324.84,331.21
17634,36,9,2361.9700000000003,262.4411111111111
17636,19,1,285.56,285.56
17637,31,2,547.0600000000001,273.53000000000003
17639,276,1,108.5,108.5
17640,87,1,621.66,621.66
17642,120,2,712.29,356.145
17643,373,1,101.55,101.55
17644,1,11,2895.64,263.24
17646,219,3,1008.39,336.13
17647,65,1,133.06,133.06
17648,61,4,1797.5,449.375
17649,138,1,868.49,868.49
17650,21,1,166.08,166.08
17651,12,10,3945.0,394.5
17652,25,12,4867.72,405.6433333333334
17653,37,4,1207.56,301.89
17654,277,1,117.55,117.55
17655,11,7,2638.94,376.99142857142857
17656,73,5,1674.69,334.938
17658,26,2,595.42,297.71
17659,17,12,2999.46,249.955
17660,141,1,196.0,196.0
17663,26,7,1802.91,257.55857142857144
17664,19,2,604.64,302.32
17666,4,2,728.16,364.08
17667,66,5,2055.51,411.10200000000003
17668,1,2,347.75,173.875
17669,43,7,3406.7200000000003,486.67428571428576
17670,228,1,205.7,205.7
17671,16,4,1572.71,393.1775
17672,50,2,3178.17,1589.085
17673,2,6,1629.12,271.52
17674,74,2,551.04,275.52
17675,1,31,20374.28,657.2348387096774
17676,4,6,1387.68,231.28
17677,2,30,16363.23,545.441
17678,264,1,298.11,298.11
17679,53,2,1992.1100000000001,996.0550000000001
17680,24,1,184.4,184.4
17682,10,6,2474.33,412.3883333333333
17684,44,1,239.41,239.41
17685,17,7,3191.53,455.9328571428572
17686,7,7,5739.46,819.9228571428572
17690,30,15,4757.95,317.19666666666666
17691,358,2,290.40000000000003,145.20000000000002
17692,127,4,740.9399999999999,185.23499999999999
17693,137,1,200.47,200.47
17694,142,1,283.12,283.12
17695,132,2,765.34,382.67
17696,38,8,2285.71,285.71375
17697,236,1,338.95,338.95
17698,261,1,154.95,154.95
17700,17,4,2534.64,633.66
17701,253,1,417.95,417.95
17702,30,4,1824.37,456.0925
17703,35,3,798.74,266.24666666666667
17704,169,2,885.19,442.595
17705,3,9,1823.52,202.61333333333334
17706,4,17,10504.49,617.9111764705882
17707,185,2,152.4,76.2
17708,188,2,267.08,133.54
17709,170,1,137.45,137.45
17711,11,2,385.1,192.55
17712,45,1,522.91,522.91
17714,321,1,153.0,153.0
17715,201,1,326.4,326.4
17716,23,11,5655.99,514.180909090909
17718,232,1,139.35,139.35
17719,38,15,5396.04,359.736
17720,26,4,1195.94,298.985
17722,96,4,2424.04,606.01
17723,127,6,3276.4000000000005,546.0666666666667
17724,71,3,1033.0,344.3333333333333
17725,16,11,3439.08,312.64363636363635
17727,15,1,1060.25,1060.25
17728,4,3,2876.01,958.6700000000001
17730,3,13,5298.4800000000005,407.5753846153847
17731,79,4,1240.11,310.0275
17732,373,1,303.97,303.97
17733,39,2,692.19,346.095
17734,54,3,700.63,233.54333333333332
17735,2,19,13110.02,690.001052631579
17736,9,3,377.44,125.81333333333333
17737,9,2,168.24,84.12
17738,19,4,1879.05,469.7625
17739,12,7,2791.35,398.7642857142857
17742,113,2,355.11,177.555
17744,4,6,2322.4,387.06666666666666
17746,240,1,110.25,110.25
17747,113,1,71.4,71.4
17749,178,2,674.52,337.26
17750,5,9,1797.57,199.73
17752,359,1,80.64,80.64
17754,1,5,1772.26,354.452
17757,1,30,5605.29,186.843
17758,19,8,3456.7000000000003,432.08750000000003
17759,17,3,834.99,278.33
17760,22,2,287.59,143.795
17761,33,1,712.78,712.78
17763,263,1,15.0,15.0
17764,51,2,818.8199999999999,409.40999999999997
17765,159,3,371.88,123.96
17767,15,1,271.2,271.2
17768,8,3,2273.1800000000003,757.7266666666668
17769,13,10,3997.98,399.798
17770,199,5,1143.27,228.654
17771,57,2,245.81,122.905
17772,11,2,182.77,91.385
17774,97,4,1225.41,306.3525
17775,255,1,56.4,56.4
17777,25,3,665.86,221.95333333333335
17779,21,3,658.57,219.52333333333334
17781,159,2,188.02,94.01
17783,72,2,283.47,141.735
17785,53,1,131.94,131.94
17786,85,2,278.74,139.37
17787,153,4,1865.19,466.2975
17788,74,2,1117.9,558.95
17789,281,1,225.9,225.9
17790,27,14,1965.55,140.39642857142857
17791,30,1,106.1,106.1
17793,25,1,323.04,323.04
17795,180,2,350.39,175.195
17796,40,4,697.9,174.475
17797,22,3,780.43,260.1433333333333
17799,22,10,3055.93,305.59299999999996
17800,37,9,1199.01,133.22333333333333
17802,82,3,1285.04,428.34666666666664
17805,74,1,512.31,512.31
17806,11,1,546.04,546.04
17809,16,12,5411.91,450.9925
17811,4,39,7837.7300000000005,200.9674358974359
17812,13,4,732.16,183.04
17813,14,5,1770.8799999999999,354.176
17816,37,4,36.56,9.14
17817,4,3,387.68,129.22666666666666
17819,72,7,3704.87,529.2671428571429
17824,51,1,298.4,298.4
17827,5,5,1995.46,399.092
17828,23,4,1820.09,455.0225
17829,299,1,889.24,889.24
17830,2,3,398.7,132.9
17831,33,1,35.400000000000006,35.400000000000006
17832,50,1,155.37,155.37
17835,3,3,350.64,116.88
17836,47,1,110.21000000000001,110.21000000000001
17837,42,8,1593.38,199.1725
17838,27,5,2779.3,555.86
17839,42,1,338.8,338.8
17841,2,124,40991.57,330.5771774193548
17843,303,1,205.48,205.48
17844,107,1,51.559999999999995,51.559999999999995
17846,85,1,2033.1,2033.1
17848,81,9,901.1999999999999,100.13333333333333
17849,218,4,605.8000000000001,151.45000000000002
17850,372,34,5391.21,158.565
17852,12,2,114.34,57.17
17854,185,2,311.26,155.63
17855,373,1,208.97,208.97
17856,2,4,1418.03,354.5075
17857,4,23,26879.04,1168.6539130434783
17858,6,12,5155.66,429.6383333333333
17859,305,1,148.21,148.21
17860,369,1,252.8,252.8
17861,3,8,2100.8,262.6
17862,324,1,330.9,330.9
17863,59,6,3160.0,526.6666666666666
17864,13,3,597.5,199.16666666666666
17865,31,20,10526.32,526.316
17866,143,1,329.65,329.65
17867,30,6,1197.1000000000001,199.51666666666668
17869,107,5,428.18,85.636
17870,2,12,1894.35,157.86249999999998
17871,205,1,155.9,155.9
17873,80,5,1859.16,371.832
17874,185,6,683.46,113.91000000000001
17877,170,1,237.61,237.61
17878,44,1,379.45,379.45
17879,174,1,178.51999999999998,178.51999999999998
17880,365,1,458.92,458.92
17881,304,1,133.35000000000002,133.35000000000002
17883,3,4,671.77,167.9425
17884,4,4,717.45,179.3625
17885,12,1,190.19,190.19
17886,32,3,899.61,299.87
17887,129,1,111.35,111.35
17888,21,8,726.05,90.75625
17889,212,2,203.87,101.935
